 5.00000 -27.25000 CAE  O
 4.83333 -27.25000 CAE  O
 4.70000 -27.25000 CAE  O
 4.70000 -30.00000 CAE  O
 4.58333 -30.00000 CAE  O
 4.58333 -37.00000 CAE  O
 4.26667 -37.00000 CAE  O
 6.10000 +56.00000 CAM  O
 5.00000 +56.00000 CAM  O
 5.00000 +52.50000 CAM  O
 4.69167 +52.50000 CAM  O
 3.33333 +52.50000 CAM  O
 3.33333 +55.00000 CAM  O
 3.16667 +55.00000 CAM  O
 3.16667 +57.00000 CAM  O
 3.10000 +57.00000 CAM  O
 3.10000 +68.00000 CAM  O
 3.41667 +68.00000 CAM  O
 3.41667 +77.00000 CAM  O
 3.50833 +77.00000 CAM  O
 3.50833 +80.00000 CAM  O
 5.00000 +80.00000 CAM  O
 5.00000 +85.00000 CAM  O
 8.00000 +85.00000 CAM  O
 8.00000 +86.50000 CAM  O
14.50000 +86.50000 CAM  O
14.50000 +80.00000 CAM  O
13.58333 +80.00000 CAM  O
13.58333 +77.00000 CAM  O
13.00000 +77.00000 CAM  O
11.50000 +77.00000 CAM  O
11.50000 +80.00000 CAM  O
10.66667 +80.00000 CAM  O
10.66667 +82.00000 CAM  O
 9.16667 +82.00000 CAM  O
 9.16667 +73.50000 CAM  O
 7.96667 +73.50000 CAM  O
 7.96667 +60.00000 CAM  O
 7.00000 +60.00000 CAM  O
 7.00000 +62.00000 CAM  O
 6.10000 +62.00000 CAM  O
 9.25000 +07.00000 CNC  O
 8.08333 +07.00000 CNC  O
 7.92500 +07.00000 CNC  O
 7.92500 +10.00000 CNC  O
 7.80833 +10.00000 CNC  O
 7.80833 +13.50000 CNC  O
 7.80833 +20.00000 CNC  O
 7.88333 +20.00000 CNC  O
 7.88333 +28.00000 CNC  O
 8.00000 +28.00000 CNC  O
 8.00000 +33.50000 CNC  O
 9.25000 +33.50000 CNC  O
12.00000 +34.00000 CVN  O
12.00000 +45.00000 CVN  O
12.08333 +45.00000 CVN  O
12.08333 +53.00000 CVN  O
13.50000 +53.00000 CVN  O
13.50000 +48.50000 CVN  O
14.03333 +48.50000 CVN  O
14.03333 +30.75000 CVN  O
13.95833 +30.75000 CVN  O
13.95833 +28.50000 CVN  O
13.50000 +28.50000 CVN  O
13.25000 +28.50000 CVN  O
13.25000 +32.00000 CVN  O
12.33333 +32.00000 CVN  O
12.33333 +34.00000 CVN  O
 6.11667 -11.00000 CMA  O
 7.36667 -11.00000 CMA  O
 7.36667 -33.00000 CMA  O
 6.58333 -33.00000 CMA  O
 6.11667 -33.00000 CMA  O
 6.11667 -27.25000 CMA  O
 8.08333  00.00000 CMI  O
 7.20000  00.00000 CMI  O
 7.20000 +01.50000 CMI  O
 7.01667 +01.50000 CMI  O
 7.01667 +05.50000 CMI  O
 7.00000 +05.50000 CMI  O
 7.00000 +10.00000 CMI  O
 7.00000 +12.50000 CMI  O
 7.50000 +12.50000 CMI  O
 7.50000 +13.50000 CMI  O
 7.80833 +13.50000 CMI  O
 7.80833 +10.00000 CMI  O
 7.92500 +10.00000 CMI  O
 7.92500 +07.00000 CMI  O
 8.08333 +07.00000 CMI  O
20.53333 -09.00000 CAP  O
20.00000 -09.00000 CAP  O
20.00000 -12.03333 CAP  O
20.00000 -28.00000 CAP  O
20.33333 -28.00000 CAP  O
21.33333 -28.00000 CAP  O
21.33333 -25.50000 CAP  O
21.86667 -25.50000 CAP  O
21.86667 -09.00000 CAP  O
21.33333 -09.00000 CAP  O
21.33333 -15.00000 CAP  O
20.53333 -15.00000 CAP  O
11.25000 -56.50000 CAR  O
11.00000 -56.50000 CAR  O
 8.83333 -56.50000 CAR  O
 8.83333 -54.50000 CAR  O
 8.45000 -54.50000 CAR  O
 8.45000 -53.00000 CAR  O
 8.16667 -53.00000 CAR  O
 8.16667 -50.75000 CAR  O
 8.00000 -50.75000 CAR  O
 6.00000 -50.75000 CAR  O
 6.00000 -52.50000 CAR  O
 6.16667 -52.50000 CAR  O
 6.16667 -55.00000 CAR  O
 6.50000 -55.00000 CAR  O
 6.50000 -58.00000 CAR  O
 6.83333 -58.00000 CAR  O
 6.83333 -64.00000 CAR  O
 9.03333 -64.00000 CAR  O
 9.03333 -75.00000 CAR  O
11.25000 -75.00000 CAR  O
11.25000 -64.00000 CAR  O
22.86667 +52.50000 CAS  O
22.86667 +56.25000 CAS  O
22.86667 +59.08333 CAS  O
23.16667 +59.08333 CAS  O
23.16667 +63.00000 CAS  O
23.58333 +63.00000 CAS  O
23.58333 +66.00000 CAS  O
 0.33333 +66.00000 CAS  O
 0.33333 +77.00000 CAS  O
 3.41667 +77.00000 CAS  O
 3.41667 +68.00000 CAS  O
 3.10000 +68.00000 CAS  O
 3.10000 +57.00000 CAS  O
 2.43333 +57.00000 CAS  O
 2.43333 +58.50000 CAS  O
 1.90833 +58.50000 CAS  O
 1.90833 +57.50000 CAS  O
 1.70000 +57.50000 CAS  O
 1.70000 +54.00000 CAS  O
 1.36667 +54.00000 CAS  O
 1.36667 +50.00000 CAS  O
 1.11667 +50.00000 CAS  O
 1.11667 +48.00000 CAS  O
 0.86667 +48.00000 CAS  O
 0.86667 +46.00000 CAS  O
 0.16667 +46.00000 CAS  O
 0.16667 +48.00000 CAS  O
23.58333 +48.00000 CAS  O
23.58333 +50.00000 CAS  O
23.33333 +50.00000 CAS  O
23.33333 +52.50000 CAS  O
11.00000 -35.00000 CEN  O
11.00000 -39.75000 CEN  O
11.00000 -56.50000 CEN  O
11.25000 -56.50000 CEN  O
11.25000 -64.00000 CEN  O
11.83333 -64.00000 CEN  O
11.83333 -55.00000 CEN  O
12.83333 -55.00000 CEN  O
12.83333 -64.00000 CEN  O
13.50000 -64.00000 CEN  O
14.53333 -64.00000 CEN  O
14.53333 -55.00000 CEN  O
14.16667 -55.00000 CEN  O
14.16667 -42.00000 CEN  O
14.91667 -42.00000 CEN  O
14.91667 -29.50000 CEN  O
12.58333 -29.50000 CEN  O
12.58333 -33.00000 CEN  O
12.25000 -33.00000 CEN  O
12.25000 -35.00000 CEN  O
20.00000 +59.50000 CEP  O
20.00000 +61.50000 CEP  O
20.41667 +61.50000 CEP  O
20.41667 +67.00000 CEP  O
20.66667 +67.00000 CEP  O
20.66667 +75.00000 CEP  O
20.16667 +75.00000 CEP  O
20.16667 +80.00000 CEP  O
21.00000 +80.00000 CEP  O
21.00000 +86.00000 CEP  O
21.00000 +86.16666 CEP  O
23.00000 +86.16666 CEP  O
23.00000 +88.00000 CEP  O
 8.00000 +88.00000 CEP  O
 8.00000 +86.50000 CEP  O
 8.00000 +85.00000 CEP  O
 5.00000 +85.00000 CEP  O
 5.00000 +80.00000 CEP  O
 3.50833 +80.00000 CEP  O
 3.50833 +77.00000 CEP  O
 3.41667 +77.00000 CEP  O
 0.33333 +77.00000 CEP  O
 0.33333 +66.00000 CEP  O
23.58333 +66.00000 CEP  O
23.58333 +63.00000 CEP  O
23.16667 +63.00000 CEP  O
23.16667 +59.08333 CEP  O
22.86667 +59.08333 CEP  O
22.86667 +56.25000 CEP  O
22.31667 +56.25000 CEP  O
22.31667 +55.00000 CEP  O
22.13333 +55.00000 CEP  O
22.13333 +52.75000 CEP  O
21.96667 +52.75000 CEP  O
21.96667 +54.83333 CEP  O
20.60000 +54.83333 CEP  O
20.60000 +60.91667 CEP  O
20.53667 +60.91667 CEP  O
20.53667 +59.50000 CEP  O
 0.33333  00.00000 CET  O
 0.33333 +02.00000 CET  O
 2.00000 +02.00000 CET  O
 2.00000 +09.91667 CET  O
 3.28333 +09.91667 CET  O
 3.28333  00.00000 CET  O
 3.28333 -01.75000 CET  O
 2.65000 -01.75000 CET  O
 2.65000 -24.38333 CET  O
 1.66667 -24.38333 CET  O
 1.66667 -25.50000 CET  O
23.83333 -25.50000 CET  O
23.83333 -07.00000 CET  O
 0.33333 -07.00000 CET  O
 7.66667 -82.50000 CHA  O
13.66667 -82.50000 CHA  O
13.66667 -75.00000 CHA  O
11.25000 -75.00000 CHA  O
 9.03333 -75.00000 CHA  O
 7.66667 -75.00000 CHA  O
13.50000 -64.00000 CIR  O
13.50000 -65.00000 CIR  O
13.66667 -65.00000 CIR  O
13.66667 -70.00000 CIR  O
14.75000 -70.00000 CIR  O
14.75000 -67.50000 CIR  O
14.91667 -67.50000 CIR  O
14.91667 -63.58333 CIR  O
15.16667 -63.58333 CIR  O
15.16667 -61.00000 CIR  O
15.33333 -61.00000 CIR  O
15.33333 -60.00000 CIR  O
15.33333 -55.00000 CIR  O
15.05000 -55.00000 CIR  O
14.53333 -55.00000 CIR  O
14.53333 -64.00000 CIR  O
 5.00000 -43.00000 COL  O
 5.00000 -27.25000 COL  O
 6.11667 -27.25000 COL  O
 6.11667 -33.00000 COL  O
 6.58333 -33.00000 COL  O
 6.58333 -43.00000 COL  O
 6.00000 -43.00000 COL  O
11.86667 +14.00000 COM  O
11.86667 +29.00000 COM  O
12.00000 +29.00000 COM  O
12.00000 +34.00000 COM  O
12.33333 +34.00000 COM  O
12.33333 +32.00000 COM  O
13.25000 +32.00000 COM  O
13.25000 +28.50000 COM  O
13.50000 +28.50000 COM  O
13.50000 +15.00000 COM  O
12.83333 +15.00000 COM  O
12.83333 +14.00000 COM  O
17.83333 -37.00000 CRA  O
19.16667 -37.00000 CRA  O
19.16667 -45.50000 CRA  O
18.00000 -45.50000 CRA  O
17.83333 -45.50000 CRA  O
15.18333 +26.00000 CRB  O
15.18333 +33.00000 CRB  O
15.43333 +33.00000 CRB  O
15.43333 +40.00000 CRB  O
15.75000 +40.00000 CRB  O
16.33333 +40.00000 CRB  O
16.33333 +27.00000 CRB  O
16.16667 +27.00000 CRB  O
16.16667 +26.00000 CRB  O
16.03333 +26.00000 CRB  O
12.83333 -11.00000 CRV  O
11.83333 -11.00000 CRV  O
11.83333 -24.50000 CRV  O
12.58333 -24.50000 CRV  O
12.58333 -22.00000 CRV  O
12.83333 -22.00000 CRV  O
10.75000 -06.00000 CRT  O
10.75000 -11.00000 CRT  O
10.75000 -19.00000 CRT  O
10.83333 -19.00000 CRT  O
10.83333 -24.50000 CRT  O
11.83333 -24.50000 CRT  O
11.83333 -11.00000 CRT  O
11.83333 -06.00000 CRT  O
11.51667 -06.00000 CRT  O
11.83333 -55.00000 CRU  O
11.83333 -64.00000 CRU  O
12.83333 -64.00000 CRU  O
12.83333 -55.00000 CRU  O
19.25833 +27.50000 CYG  O
19.25833 +30.00000 CYG  O
19.35833 +30.00000 CYG  O
19.35833 +36.50000 CYG  O
19.40000 +36.50000 CYG  O
19.40000 +43.50000 CYG  O
19.16667 +43.50000 CYG  O
19.16667 +47.50000 CYG  O
19.08333 +47.50000 CYG  O
19.08333 +55.50000 CYG  O
19.41667 +55.50000 CYG  O
19.41667 +58.00000 CYG  O
19.76667 +58.00000 CYG  O
19.76667 +59.50000 CYG  O
20.00000 +59.50000 CYG  O
20.53667 +59.50000 CYG  O
20.53667 +60.91667 CYG  O
20.60000 +60.91667 CYG  O
20.60000 +54.83333 CYG  O
21.96667 +54.83333 CYG  O
21.96667 +52.75000 CYG  O
21.96667 +44.00000 CYG  O
21.90833 +44.00000 CYG  O
21.90833 +43.75000 CYG  O
21.87500 +43.75000 CYG  O
21.87500 +36.00000 CYG  O
21.73333 +36.00000 CYG  O
21.73333 +28.00000 CYG  O
21.41667 +28.00000 CYG  O
20.91667 +28.00000 CYG  O
20.91667 +29.00000 CYG  O
19.66667 +29.00000 CYG  O
19.66667 +27.50000 CYG  O
20.53333 +02.00000 DEL  O
20.30000 +02.00000 DEL  O
20.30000 +08.50000 DEL  O
20.14167 +08.50000 DEL  O
20.14167 +15.75000 DEL  O
20.25000 +15.75000 DEL  O
20.25000 +20.50000 DEL  O
20.56667 +20.50000 DEL  O
20.56667 +19.50000 DEL  O
21.05000 +19.50000 DEL  O
21.05000 +11.83333 DEL  O
20.87500 +11.83333 DEL  O
20.87500 +06.00000 DEL  O
20.83333 +06.00000 DEL  O
20.83333 +02.00000 DEL  O
 3.83333 -53.16667 DOR  O
 4.00000 -53.16667 DOR  O
 4.00000 -56.50000 DOR  O
 4.33333 -56.50000 DOR  O
 4.33333 -59.00000 DOR  O
 4.58333 -59.00000 DOR  O
 4.58333 -67.50000 DOR  O
 4.58333 -70.00000 DOR  O
 6.58333 -70.00000 DOR  O
 6.58333 -64.00000 DOR  O
 6.00000 -64.00000 DOR  O
 6.00000 -61.00000 DOR  O
 5.50000 -61.00000 DOR  O
 5.50000 -57.50000 DOR  O
 5.00000 -57.50000 DOR  O
 5.00000 -54.00000 DOR  O
 4.50000 -54.00000 DOR  O
 4.50000 -49.00000 DOR  O
 4.26667 -49.00000 DOR  O
 4.08333 -49.00000 DOR  O
 4.08333 -51.00000 DOR  O
 3.83333 -51.00000 DOR  O
 9.16667 +73.50000 DRA  O
 9.16667 +82.00000 DRA  O
10.66667 +82.00000 DRA  O
10.66667 +80.00000 DRA  O
11.50000 +80.00000 DRA  O
11.50000 +77.00000 DRA  O
13.00000 +77.00000 DRA  O
13.00000 +70.00000 DRA  O
14.00000 +70.00000 DRA  O
14.00000 +66.00000 DRA  O
15.66667 +66.00000 DRA  O
15.66667 +70.00000 DRA  O
16.53333 +70.00000 DRA  O
16.53333 +75.00000 DRA  O
17.50000 +75.00000 DRA  O
17.50000 +80.00000 DRA  O
18.00000 +80.00000 DRA  O
18.00000 +86.00000 DRA  O
21.00000 +86.00000 DRA  O
21.00000 +80.00000 DRA  O
20.16667 +80.00000 DRA  O
20.16667 +75.00000 DRA  O
20.66667 +75.00000 DRA  O
20.66667 +67.00000 DRA  O
20.41667 +67.00000 DRA  O
20.41667 +61.50000 DRA  O
20.00000 +61.50000 DRA  O
20.00000 +59.50000 DRA  O
19.76667 +59.50000 DRA  O
19.76667 +58.00000 DRA  O
19.41667 +58.00000 DRA  O
19.41667 +55.50000 DRA  O
19.08333 +55.50000 DRA  O
19.08333 +47.50000 DRA  O
18.23333 +47.50000 DRA  O
18.23333 +50.50000 DRA  O
17.00000 +50.50000 DRA  O
17.00000 +51.50000 DRA  O
15.75000 +51.50000 DRA  O
15.75000 +53.00000 DRA  O
15.25000 +53.00000 DRA  O
15.25000 +55.50000 DRA  O
14.41667 +55.50000 DRA  O
14.41667 +63.00000 DRA  O
13.50000 +63.00000 DRA  O
13.50000 +64.00000 DRA  O
12.00000 +64.00000 DRA  O
12.00000 +66.50000 DRA  O
11.33333 +66.50000 DRA  O
11.33333 +73.50000 DRA  O
20.83333 +02.00000 EQU  O
20.83333 +06.00000 EQU  O
20.87500 +06.00000 EQU  O
20.87500 +11.83333 EQU  O
21.05000 +11.83333 EQU  O
21.11667 +11.83333 EQU  O
21.11667 +12.50000 EQU  O
21.33333 +12.50000 EQU  O
21.33333 +02.00000 EQU  O
 3.58333  00.00000 ERI  O
 4.61667  00.00000 ERI  O
 4.66667  00.00000 ERI  O
 4.66667 -04.00000 ERI  O
 5.08333 -04.00000 ERI  O
 5.08333 -11.00000 ERI  O
 4.91667 -11.00000 ERI  O
 4.91667 -14.50000 ERI  O
 4.83333 -14.50000 ERI  O
 4.83333 -27.25000 ERI  O
 4.70000 -27.25000 ERI  O
 4.70000 -30.00000 ERI  O
 4.58333 -30.00000 ERI  O
 4.58333 -37.00000 ERI  O
 4.26667 -37.00000 ERI  O
 4.26667 -40.00000 ERI  O
 3.86667 -40.00000 ERI  O
 3.86667 -44.00000 ERI  O
 3.41667 -44.00000 ERI  O
 3.41667 -46.00000 ERI  O
 3.00000 -46.00000 ERI  O
 3.00000 -49.00000 ERI  O
 2.66667 -49.00000 ERI  O
 2.66667 -51.00000 ERI  O
 2.41667 -51.00000 ERI  O
 2.41667 -54.00000 ERI  O
 2.16667 -54.00000 ERI  O
 2.16667 -58.50000 ERI  O
 1.33333 -58.50000 ERI  O
 1.33333 -53.50000 ERI  O
 1.58333 -53.50000 ERI  O
 1.58333 -51.50000 ERI  O
 1.83333 -51.50000 ERI  O
 1.83333 -48.16667 ERI  O
 2.33333 -48.16667 ERI  O
 2.33333 -40.00000 ERI  O
 3.00000 -40.00000 ERI  O
 3.00000 -39.58333 ERI  O
 3.50000 -39.58333 ERI  O
 3.50000 -36.00000 ERI  O
 3.75000 -36.00000 ERI  O
 3.75000 -24.38333 ERI  O
 2.65000 -24.38333 ERI  O
 2.65000 -01.75000 ERI  O
 3.28333 -01.75000 ERI  O
 3.58333 -01.75000 ERI  O
 1.66667 -24.38333 FOR  O
 2.65000 -24.38333 FOR  O
 3.75000 -24.38333 FOR  O
 3.75000 -36.00000 FOR  O
 3.50000 -36.00000 FOR  O
 3.50000 -39.58333 FOR  O
 3.00000 -39.58333 FOR  O
 3.00000 -40.00000 FOR  O
 2.33333 -40.00000 FOR  O
 1.66667 -40.00000 FOR  O
 1.66667 -25.50000 FOR  O
 6.30833 +12.00000 GEM  O
 6.30833 +17.50000 GEM  O
 6.21667 +17.50000 GEM  O
 6.21667 +21.50000 GEM  O
 5.88333 +21.50000 GEM  O
 5.88333 +22.83333 GEM  O
 5.88333 +28.00000 GEM  O
 6.53333 +28.00000 GEM  O
 6.53333 +35.50000 GEM  O
 7.36667 +35.50000 GEM  O
 7.75000 +35.50000 GEM  O
 7.75000 +33.50000 GEM  O
 8.00000 +33.50000 GEM  O
 8.00000 +28.00000 GEM  O
 7.88333 +28.00000 GEM  O
 7.88333 +20.00000 GEM  O
 7.80833 +20.00000 GEM  O
 7.80833 +13.50000 GEM  O
 7.50000 +13.50000 GEM  O
 7.50000 +12.50000 GEM  O
 7.00000 +12.50000 GEM  O
 7.00000 +10.00000 GEM  O
 6.93333 +10.00000 GEM  O
 6.93333 +12.00000 GEM  O
21.33333 -37.00000 GRU  O
21.33333 -45.50000 GRU  O
21.33333 -50.00000 GRU  O
22.00000 -50.00000 GRU  O
22.00000 -57.00000 GRU  O
23.33333 -57.00000 GRU  O
23.33333 -40.00000 GRU  O
23.33333 -37.00000 GRU  O
23.00000 -37.00000 GRU  O
16.26667 +04.00000 HER  O
16.08333 +04.00000 HER  O
16.08333 +16.00000 HER  O
15.91667 +16.00000 HER  O
15.91667 +22.00000 HER  O
16.03333 +22.00000 HER  O
16.03333 +26.00000 HER  O
16.16667 +26.00000 HER  O
16.16667 +27.00000 HER  O
16.33333 +27.00000 HER  O
16.33333 +40.00000 HER  O
15.75000 +40.00000 HER  O
15.75000 +51.50000 HER  O
17.00000 +51.50000 HER  O
17.00000 +50.50000 HER  O
18.23333 +50.50000 HER  O
18.23333 +47.50000 HER  O
18.17500 +47.50000 HER  O
18.17500 +30.00000 HER  O
18.36667 +30.00000 HER  O
18.36667 +26.00000 HER  O
18.86667 +26.00000 HER  O
18.86667 +25.50000 HER  O
18.86667 +21.08333 HER  O
18.86667 +18.50000 HER  O
18.86667 +12.00000 HER  O
18.66222 +12.00000 HER  O
18.25000 +12.00000 HER  O
18.25000 +14.33333 HER  O
17.25000 +14.33333 HER  O
17.25000 +12.83333 HER  O
16.75000 +12.83333 HER  O
16.75000 +04.00000 HER  O
 4.26667 -40.00000 HOR  O
 4.26667 -49.00000 HOR  O
 4.08333 -49.00000 HOR  O
 4.08333 -51.00000 HOR  O
 3.83333 -51.00000 HOR  O
 3.83333 -53.16667 HOR  O
 3.50000 -53.16667 HOR  O
 3.50000 -57.50000 HOR  O
 3.20000 -57.50000 HOR  O
 3.20000 -67.50000 HOR  O
 2.16667 -67.50000 HOR  O
 2.16667 -58.50000 HOR  O
 2.16667 -54.00000 HOR  O
 2.41667 -54.00000 HOR  O
 2.41667 -51.00000 HOR  O
 2.66667 -51.00000 HOR  O
 2.66667 -49.00000 HOR  O
 3.00000 -49.00000 HOR  O
 3.00000 -46.00000 HOR  O
 3.41667 -46.00000 HOR  O
 3.41667 -44.00000 HOR  O
 3.86667 -44.00000 HOR  O
 3.86667 -40.00000 HOR  O
 8.08333  00.00000 HYA  O
 8.08333 +07.00000 HYA  O
 9.25000 +07.00000 HYA  O
 9.58333 +07.00000 HYA  O
 9.58333  00.00000 HYA  O
 9.58333 -11.00000 HYA  O
10.75000 -11.00000 HYA  O
10.75000 -19.00000 HYA  O
10.83333 -19.00000 HYA  O
10.83333 -24.50000 HYA  O
11.83333 -24.50000 HYA  O
12.58333 -24.50000 HYA  O
12.58333 -22.00000 HYA  O
12.83333 -22.00000 HYA  O
14.25000 -22.00000 HYA  O
14.25000 -24.50000 HYA  O
14.91667 -24.50000 HYA  O
14.91667 -29.50000 HYA  O
12.58333 -29.50000 HYA  O
12.58333 -33.00000 HYA  O
12.25000 -33.00000 HYA  O
12.25000 -35.00000 HYA  O
11.00000 -35.00000 HYA  O
10.83333 -35.00000 HYA  O
10.83333 -31.16667 HYA  O
10.58333 -31.16667 HYA  O
10.58333 -29.16667 HYA  O
10.25000 -29.16667 HYA  O
10.25000 -26.50000 HYA  O
 9.75000 -26.50000 HYA  O
 9.75000 -24.00000 HYA  O
 9.36667 -24.00000 HYA  O
 9.08333 -24.00000 HYA  O
 9.08333 -19.00000 HYA  O
 8.58333 -19.00000 HYA  O
 8.58333 -17.00000 HYA  O
 8.36667 -17.00000 HYA  O
 8.36667 -11.00000 HYA  O
 8.08333 -11.00000 HYA  O
 4.58333 -67.50000 HYI  O
 4.58333 -70.00000 HYI  O
 4.58333 -75.00000 HYI  O
 3.50000 -75.00000 HYI  O
 3.50000 -82.50000 HYI  O
 0.00000 -82.50000 HYI  O
 0.00000 -75.00000 HYI  O
 0.75000 -75.00000 HYI  O
 0.75000 -76.00000 HYI  O
 1.33333 -76.00000 HYI  O
 1.33333 -58.50000 HYI  O
 2.16667 -58.50000 HYI  O
